with_beam;run;time_created;time_created_HUMAN;time_completed;time_completed_HUMAN;DAQ_time_start;DAQ_time_start_HUMAN;DAQ_time_end;DAQ_time_end_HUMAN;TRGTimeStart;TRGTimeStart_HUMAN;TRGTimeEnd;TRGTimeEnd_HUMAN;duration;pauseDuration;numberOfLDCs;numberOfGDCs;numberOfDetectors;partition;totalSubEvents;averageSubEventsPerSecond;totalEvents;totalEventsPhysics;totalEventsCalibration;totalEventsIncomplete;averageEventsPerSecond;totalDataReadout;averageDataRateReadout;totalDataEventBuilder;averageDataRateEventBuilder;totalDataRecorded;averageDataRateRecorded;run_type;HLTmode;LHCperiod;LDClocalRecording;GDClocalRecording;GDCmStreamRecording;eventBuilding;eor_reason;ecs_success;daq_success;dataMigrated;L3_magnetCurrent;Dipole_magnetCurrent;runQualityOverview;LHCFillNumber;ctp_act_config;numberOfPar;numberOfFailedPar
1;262451;1474817587.000000;25/09/2016 17:33:07;1474821255.000000;25/09/2016 18:34:15;1474817659.000000;25/09/2016 17:34:19;1474821255.000000;25/09/2016 18:34:15;1474817664.000000;25/09/2016 17:34:24;1474821216.000000;25/09/2016 18:33:36;3552.000000;0;194;20;16;PHYSICS_1;;;998745;979749;17832;0;277.737764182;4067194604292.0;1131032982.3000000000;956803942100.0;266074511.2000000000;744820010530.0;207124585.8000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;BeamDump;Yes;Yes;Yes;30;6;0.888888888;5332;pp2016 (v252);0;0
1;262450;1474813183.000000;25/09/2016 16:19:43;1474817157.000000;25/09/2016 17:25:57;1474813265.000000;25/09/2016 16:21:05;1474817156.000000;25/09/2016 17:25:56;1474813270.000000;25/09/2016 16:21:10;1474817117.000000;25/09/2016 17:25:17;3847.000000;217;196;20;17;PHYSICS_1;;;946766;927062;17940;1;243.322025186;3830374893020.0;984419145.0000000000;908155862280.0;233399090.8000000000;705254608318.0;181252790.6000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.894736842;5332;pp2016 (v251);2;0
1;262430;1474798105.000000;25/09/2016 12:08:25;1474802302.000000;25/09/2016 13:18:22;1474798182.000000;25/09/2016 12:09:42;1474802301.000000;25/09/2016 13:18:21;1474798186.000000;25/09/2016 12:09:46;1474802261.000000;25/09/2016 13:17:41;4075.000000;49;201;20;18;PHYSICS_1;;;4331681;4310713;19360;0;1051.634134498;7721898191868.0;1874702158.7000000000;2731584995468.0;663167029.7000000000;1719832439612.0;417536401.9000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;BeamDump;Yes;Yes;Yes;30;6;0.900000000;5331;pp2016_fast (v3);2;0
1;262429;1474795526.000000;25/09/2016 11:25:26;1474798058.000000;25/09/2016 12:07:38;1474795596.000000;25/09/2016 11:26:36;1474798057.000000;25/09/2016 12:07:37;1474795601.000000;25/09/2016 11:26:41;1474798019.000000;25/09/2016 12:06:59;2418.000000;46;166;20;17;PHYSICS_1;;;2799729;2786712;11357;0;1137.638764729;1115485236332.0;453265029.0000000000;1115887575804.0;453428515.2000000000;585570767840.0;237940173.8000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.894736842;5331;pp2016_fast (v3);2;0
1;262428;1474793174.000000;25/09/2016 10:46:14;1474795476.000000;25/09/2016 11:24:36;1474793247.000000;25/09/2016 10:47:27;1474795327.000000;25/09/2016 11:22:07;1474793252.000000;25/09/2016 10:47:32;1474795279.000000;25/09/2016 11:21:19;2027.000000;0;202;20;18;PHYSICS_1;;;2387439;2376197;10231;0;1147.807211538;4344480483588.0;2088692540.2000000000;1520708596704.0;731109902.3000000000;960120176078.0;461596238.5000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Subsystem_failure:DCS;Yes;No;Yes;30;6;0.900000000;5331;pp2016_fast (v3);0;0
1;262427;1474792401.000000;25/09/2016 10:33:21;1474792981.000000;25/09/2016 10:43:01;1474792478.000000;25/09/2016 10:34:38;1474792980.000000;25/09/2016 10:43:00;1474792483.000000;25/09/2016 10:34:43;1474792943.000000;25/09/2016 10:42:23;460.000000;0;166;18;17;PHYSICS_1;;;576354;573051;2307;0;1148.115537848;226934791864.0;452061338.4000000000;227017577688.0;452226250.4000000000;117939310396.0;234938865.3000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.894736842;5331;pp2016_fast (v3);0;0
1;262426;1474790100.000000;25/09/2016 09:55:00;1474791839.000000;25/09/2016 10:23:59;1474790205.000000;25/09/2016 09:56:45;1474791689.000000;25/09/2016 10:21:29;1474790210.000000;25/09/2016 09:56:50;1474791641.000000;25/09/2016 10:20:41;1431.000000;0;194;18;16;PHYSICS_1;;;1636360;1628224;7166;0;1102.668463611;3062630702304.0;2063767319.6000000000;1074162328600.0;723829062.4000000000;678573732887.0;457259927.8000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Subsystem_failure:DCS;Yes;No;Yes;30;6;0.888888888;5331;pp2016_fast (v3);0;0
1;262425;1474789235.000000;25/09/2016 09:40:35;1474789865.000000;25/09/2016 09:51:05;1474789309.000000;25/09/2016 09:41:49;1474789864.000000;25/09/2016 09:51:04;1474789313.000000;25/09/2016 09:41:53;1474789826.000000;25/09/2016 09:50:26;513.000000;0;202;18;18;PHYSICS_1;;;594515;590727;2576;0;1071.198198198;1097515798080.0;1977505942.5000000000;385354354892.0;694332171.0000000000;244126746624.0;439868011.9000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Subsystem_failure:DCS;Yes;Yes;Yes;30;6;0.850000000;5331;pp2016_fast (v3);0;0
1;262424;1474788308.000000;25/09/2016 09:25:08;1474789147.000000;25/09/2016 09:39:07;1474788395.000000;25/09/2016 09:26:35;1474789146.000000;25/09/2016 09:39:06;1474788400.000000;25/09/2016 09:26:40;1474789106.000000;25/09/2016 09:38:26;706.000000;0;202;18;18;PHYSICS_1;;;858661;853892;3557;0;1143.356857523;2171092889432.0;2890935938.0000000000;645043872304.0;858913278.7000000000;438874181078.0;584386392.9000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.900000000;5331;pp2016_fast (v3);0;0
1;262423;1474786331.000000;25/09/2016 08:52:11;1474788030.000000;25/09/2016 09:20:30;1474786414.000000;25/09/2016 08:53:34;1474788030.000000;25/09/2016 09:20:30;1474786418.000000;25/09/2016 08:53:38;1474787896.000000;25/09/2016 09:18:16;1478.000000;46;200;18;17;PHYSICS_1;;;1478993;1471481;5912;0;915.218440594;3715415190424.0;2299143063.4000000000;1096324542160.0;678418652.3000000000;749130560644.0;463570891.5000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.894736842;5331;pp2016_fast (v3);2;0
1;262422;1474785543.000000;25/09/2016 08:39:03;1474786280.000000;25/09/2016 08:51:20;1474785615.000000;25/09/2016 08:40:15;1474786279.000000;25/09/2016 08:51:19;1474785620.000000;25/09/2016 08:40:20;1474786226.000000;25/09/2016 08:50:26;606.000000;0;200;18;17;PHYSICS_1;;;844390;840143;3047;0;1271.671686746;2105287217476.0;3170613279.3000000000;630229171848.0;949140319.0000000000;427880378779.0;644398160.8000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.894736842;5331;pp2016_fast (v3);0;0
1;262419;1474784537.000000;25/09/2016 08:22:17;1474785488.000000;25/09/2016 08:38:08;1474784615.000000;25/09/2016 08:23:35;1474785488.000000;25/09/2016 08:38:08;1474784620.000000;25/09/2016 08:23:40;1474785327.000000;25/09/2016 08:35:27;707.000000;0;200;18;17;PHYSICS_1;;;1019504;1014749;3555;0;1167.81672394;2578985555404.0;2954164439.2000000000;766550321336.0;878064514.7000000000;523479657193.0;599633055.2000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;No;Yes;30;6;0.894736842;5331;pp2016_fast (v3);0;0
1;262418;1474783654.000000;25/09/2016 08:07:34;1474784497.000000;25/09/2016 08:21:37;1474783763.000000;25/09/2016 08:09:23;1474784497.000000;25/09/2016 08:21:37;1474783768.000000;25/09/2016 08:09:28;1474784458.000000;25/09/2016 08:20:58;690.000000;0;200;18;17;PHYSICS_1;;;838010;833341;3469;0;1141.702997275;2127265546000.0;2898181942.8000000000;628758181596.0;856618776.0000000000;429015111513.0;584489252.7000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;0.894736842;5331;pp2016_fast (v3);0;0
1;262399;1474771823.000000;25/09/2016 04:50:23;1474774275.000000;25/09/2016 05:31:15;1474771900.000000;25/09/2016 04:51:40;1474774274.000000;25/09/2016 05:31:14;1474771905.000000;25/09/2016 04:51:45;1474774235.000000;25/09/2016 05:30:35;2330.000000;0;202;18;18;PHYSICS_1;;;2606752;2593769;11771;0;1098.042122999;4058789538440.0;1709683883.1000000000;1562084547972.0;657996861.0000000000;950946986144.0;400567391.0000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;BeamDump;Yes;Yes;Yes;30;6;0.900000000;5330;pp2016_fast (v3);0;0
1;262398;1474769835.000000;25/09/2016 04:17:15;1474770583.000000;25/09/2016 04:29:43;1474769918.000000;25/09/2016 04:18:38;1474770583.000000;25/09/2016 04:29:43;1474769923.000000;25/09/2016 04:18:43;1474770542.000000;25/09/2016 04:29:02;619.000000;0;202;18;18;PHYSICS_1;;;890029;885704;3113;0;1338.389473684;1359853970020.0;2044893188.0000000000;534368691012.0;803561941.4000000000;324296789189.0;487664344.6000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;-0.050000000;5330;pp2016_fast (v2);0;0
1;262397;1474769070.000000;25/09/2016 04:04:30;1474769797.000000;25/09/2016 04:16:37;1474769156.000000;25/09/2016 04:05:56;1474769797.000000;25/09/2016 04:16:37;1474769161.000000;25/09/2016 04:06:01;1474769758.000000;25/09/2016 04:15:58;597.000000;0;202;18;18;PHYSICS_1;;;776507;772294;3001;0;1211.399375975;1192761617244.0;1860782554.2000000000;463406962680.0;722943779.5000000000;282369843007.0;440514575.7000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;-0.050000000;5330;pp2016_fast (v2);0;0
1;262396;1474768184.000000;25/09/2016 03:49:44;1474768912.000000;25/09/2016 04:01:52;1474768258.000000;25/09/2016 03:50:58;1474768912.000000;25/09/2016 04:01:52;1474768263.000000;25/09/2016 03:51:03;1474768870.000000;25/09/2016 04:01:10;607.000000;0;202;18;18;PHYSICS_1;;;861008;856755;3041;0;1316.525993883;1327631927868.0;2030018238.3000000000;515624959540.0;788417369.3000000000;314221733638.0;480461366.4000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;-0.050000000;5330;pp2016_fast (v2);0;0
1;262395;1474767342.000000;25/09/2016 03:35:42;1474768100.000000;25/09/2016 03:48:20;1474767420.000000;25/09/2016 03:37:00;1474768100.000000;25/09/2016 03:48:20;1474767424.000000;25/09/2016 03:37:04;1474768060.000000;25/09/2016 03:47:40;636.000000;0;202;18;18;PHYSICS_1;;;699084;694671;3201;0;1028.064705882;1083154743016.0;1592874622.1000000000;421072796152.0;619224700.2000000000;256429777867.0;377102614.5000000000;PHYSICS;C;LHC16o;No;No;Yes;Yes;Operator_Request;Yes;Yes;Yes;30;6;-0.050000000;5330;pp2016_fast (v2);0;0
